STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,Month,DATE,TAVG,TMAX,TMIN,TOBS,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/4/2020,,91,70,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/5/2020,,87,70,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/6/2020,,95,73,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/7/2020,,96,78,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/8/2020,,97,76,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/9/2020,,97,76,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/10/2020,,98,77,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/11/2020,,99,79,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/12/2020,,99,79,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/13/2020,,101,77,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/14/2020,,103,79,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/15/2020,,103,78,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/16/2020,,103,70,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/17/2020,,95,71,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/18/2020,,93,70,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/19/2020,,91,63,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/20/2020,,92,63,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/21/2020,,93,64,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/22/2020,,96,69,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/23/2020,,96,68,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/24/2020,,97,68,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/25/2020,,97,68,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/26/2020,,90,74,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/27/2020,,94,70,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/28/2020,,103,73,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/29/2020,,105,77,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/30/2020,,94,72,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Aug,8/31/2020,,96,80,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/1/2020,,88,71,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/2/2020,,81,73,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/3/2020,,83,71,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/4/2020,,87,71,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/5/2020,,91,74,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/6/2020,,90,71,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/7/2020,,93,73,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/8/2020,,90,74,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/9/2020,,85,65,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/10/2020,,69,57,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/11/2020,,78,63,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/12/2020,,86,65,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/13/2020,,87,67,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/14/2020,,87,65,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/15/2020,,88,72,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/16/2020,,88,69,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/17/2020,,88,67,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/18/2020,,84,63,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/19/2020,,79,60,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/20/2020,,82,54,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/21/2020,,74,64,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/22/2020,,72,65,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/23/2020,,73,62,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/24/2020,,79,61,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/25/2020,,80,57,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/26/2020,,86,63,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/27/2020,,88,62,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/28/2020,,77,52,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/29/2020,,82,47,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Sep,9/30/2020,,91,50,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/1/2020,,79,54,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/2/2020,,75,48,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/3/2020,,80,53,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/4/2020,,78,49,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/5/2020,,77,47,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/6/2020,,84,55,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/7/2020,,86,59,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/8/2020,,86,57,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/9/2020,,81,66,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/10/2020,,86,59,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/11/2020,,95,62,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/12/2020,,81,49,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/13/2020,,81,43,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/14/2020,,90,50,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/15/2020,,75,60,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/16/2020,,71,47,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/17/2020,,74,48,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/18/2020,,86,60,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/19/2020,,67,56,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/20/2020,,88,57,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/21/2020,,84,66,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/22/2020,,84,63,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/23/2020,,75,47,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/24/2020,,60,43,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/25/2020,,59,52,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/26/2020,,54,38,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/27/2020,,42,37,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/28/2020,,45,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/29/2020,,60,35,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/30/2020,,68,33,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Oct,10/31/2020,,70,38,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/1/2020,,72,42,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/2/2020,,69,36,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/3/2020,,75,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/4/2020,,74,43,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/5/2020,,74,56,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/6/2020,,76,58,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/7/2020,,76,47,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/8/2020,,75,56,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/9/2020,,81,61,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/10/2020,,74,48,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/11/2020,,76,41,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/12/2020,,78,49,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/13/2020,,74,54,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/14/2020,,83,60,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/15/2020,,73,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/16/2020,,69,33,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/17/2020,,73,36,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/18/2020,,73,41,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/19/2020,,77,51,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/20/2020,,74,58,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/21/2020,,76,58,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/22/2020,,61,41,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/23/2020,,61,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/24/2020,,69,50,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/25/2020,,62,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/26/2020,,72,35,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/27/2020,,64,47,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/28/2020,,61,43,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/29/2020,,54,42,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Nov,11/30/2020,,50,28,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/1/2020,,57,24,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/2/2020,,56,38,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/3/2020,,47,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/4/2020,,55,31,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/5/2020,,63,28,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/6/2020,,62,43,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/7/2020,,63,33,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/8/2020,,71,33,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/9/2020,,77,30,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/10/2020,,77,38,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/11/2020,,67,43,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/12/2020,,53,37,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/13/2020,,41,36,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/14/2020,,50,31,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/15/2020,,39,35,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/16/2020,,42,28,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/17/2020,,59,24,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/18/2020,,59,34,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/19/2020,,58,35,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/20/2020,,63,29,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/21/2020,,70,31,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/22/2020,,70,34,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/23/2020,,69,35,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/24/2020,,53,29,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/25/2020,,57,26,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/26/2020,,69,30,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/27/2020,,72,43,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/28/2020,,62,44,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/29/2020,,70,54,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/30/2020,,61,37,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Dec,12/31/2020,,40,37,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/1/2021,,40,36,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/2/2021,,53,35,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/3/2021,,63,33,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/4/2021,,66,32,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/5/2021,,65,31,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/6/2021,,56,44,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/7/2021,,51,40,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/8/2021,,49,32,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/9/2021,,48,25,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/10/2021,,36,32,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/11/2021,,49,29,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/12/2021,,52,24,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/13/2021,,62,27,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/14/2021,,64,32,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/15/2021,,51,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/16/2021,,55,32,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/17/2021,,59,29,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/18/2021,,68,30,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/19/2021,,56,48,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/20/2021,,48,44,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/21/2021,,53,44,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/22/2021,,52,47,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/23/2021,,54,45,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/24/2021,,60,49,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/25/2021,,67,43,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/26/2021,,57,34,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/27/2021,,48,31,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/28/2021,,48,25,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/29/2021,,59,32,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/30/2021,,75,49,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Jan,1/31/2021,,56,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/1/2021,,58,33,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/2/2021,,61,36,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/3/2021,,69,40,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/4/2021,,65,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/5/2021,,57,35,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/6/2021,,50,37,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/7/2021,,57,28,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/8/2021,,64,39,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/9/2021,,39,29,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/10/2021,,31,26,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/11/2021,,27,23,,,,,,,,
USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,Feb,2/12/2021,,27,21,,,,,,,,
